Task_ID,Duration,Start_Time,End_Time,Memory_Usage,Completion_Time
1398,1,2,3,90.9,1
1549,1,2,3,90.9,1
679,1,2,3,90.9,1
2121,1,2,3,90.9,1
2758,1,2,3,90.9,1
2542,1,2,3,90.9,1
501,1,2,3,90.9,1
1964,1,2,3,91.0,1
262,1,2,3,91.0,1
847,1,2,3,91.0,1
1730,1,2,3,91.0,1
2452,1,2,3,91.0,1
4270,1,2,3,91.0,1
1825,1,2,3,91.0,1
1333,1,2,3,91.0,1
1181,1,2,3,91.0,1
1579,1,2,3,91.0,1
673,1,2,3,91.0,1
2144,1,2,3,91.0,1
1509,1,2,3,91.1,1
1893,1,2,3,91.2,1
1432,1,2,3,91.2,1
2274,1,2,3,91.1,1
865,1,2,3,91.2,1
947,1,2,3,91.2,1
1441,1,2,3,91.2,1
3217,1,2,3,91.3,1
2379,1,2,3,91.3,1
1610,1,2,3,91.3,1
2579,1,2,3,91.3,1
984,1,2,3,91.3,1
3780,1,2,3,91.3,1
4627,1,2,3,91.3,1
2518,1,2,3,91.3,1
2637,1,2,3,91.3,1
3007,1,2,3,91.3,1
2181,1,2,3,91.3,1
1493,1,2,3,91.3,1
3857,1,2,3,91.3,1
2028,1,2,3,91.3,1
1407,1,2,3,91.3,1
1588,1,2,3,91.3,1
4003,1,2,3,91.3,1
1790,1,2,3,91.3,1
918,1,2,3,91.4,1
1269,1,2,3,91.4,1
1662,1,2,3,91.4,1
1879,1,2,3,91.4,1
2859,1,2,3,91.4,1
4565,1,2,3,91.4,1
2699,1,2,3,91.4,1
1354,1,2,3,91.4,1
2697,1,2,3,91.4,1
4049,1,2,3,91.4,1
3475,1,2,3,91.4,1
2078,1,2,3,91.4,1
4419,1,2,3,91.4,1
1215,1,2,3,91.4,1
2630,1,2,3,91.4,1
1300,1,2,3,91.4,1
1577,1,2,3,91.4,1
3743,1,2,3,91.4,1
2053,1,2,3,91.4,1
2131,1,2,3,91.4,1
2401,1,2,3,91.4,1
3359,1,2,3,91.4,1
3577,1,2,3,91.4,1
3124,1,2,3,91.4,1
3587,1,2,3,91.4,1
4141,1,2,3,91.4,1
4483,1,2,3,91.4,1
3614,1,2,3,91.4,1
2555,1,2,3,91.4,1
3522,1,2,3,91.4,1
3894,1,2,3,91.4,1
3694,1,2,3,91.4,1
4705,1,2,3,91.4,1
4663,1,2,3,91.4,1
208,2,2,4,91.4,2
411,2,2,4,91.4,2
1872,2,2,4,91.4,2
1482,2,2,4,91.4,2
902,2,2,4,91.4,2
290,2,2,4,91.4,2
199,2,2,4,91.4,2
281,2,2,4,91.4,2
2576,1,3,4,91.5,1
2074,1,3,4,91.5,1
2488,1,3,4,91.5,1
1826,1,3,4,91.5,1
3639,1,3,4,91.5,1
3116,1,3,4,91.5,1
2397,1,3,4,91.5,1
2713,1,3,4,91.5,1
1976,1,3,4,91.5,1
2186,1,3,4,91.5,1
2789,1,3,4,91.5,1
1659,1,3,4,91.5,1
2124,1,3,4,91.5,1
2965,1,3,4,91.5,1
2606,1,3,4,91.5,1
965,1,3,4,91.5,1
3236,1,3,4,91.5,1
1074,1,3,4,91.5,1
1014,1,3,4,91.5,1
2367,1,3,4,91.5,1
2945,1,3,4,91.5,1
2435,1,3,4,91.5,1
3215,1,3,4,91.5,1
1754,1,3,4,91.5,1
1983,1,3,4,91.5,1
830,1,3,4,91.5,1
2714,1,3,4,91.5,1
1558,1,3,4,91.5,1
3663,1,3,4,91.5,1
1547,1,3,4,91.5,1
2729,1,3,4,91.5,1
1221,1,3,4,91.5,1
1763,1,3,4,91.5,1
2880,1,3,4,91.5,1
2655,1,3,4,91.5,1
3198,1,3,4,91.5,1
985,1,3,4,91.5,1
4327,1,3,4,91.5,1
4679,1,3,4,91.5,1
3708,1,3,4,91.5,1
2964,1,3,4,91.5,1
3793,1,3,4,91.5,1
2967,1,3,4,91.5,1
1801,1,3,4,91.5,1
4046,1,3,4,91.5,1
2531,1,3,4,91.5,1
2624,1,3,4,91.7,1
2330,1,3,4,91.6,1
4084,1,3,4,91.6,1
2732,1,3,4,91.6,1
990,1,3,4,91.6,1
1822,1,3,4,91.6,1
2007,1,3,4,91.6,1
2211,1,3,4,91.6,1
3216,1,3,4,91.6,1
3621,1,3,4,91.6,1
1514,1,3,4,91.6,1
2146,1,3,4,91.6,1
4575,1,3,4,91.6,1
1904,1,3,4,91.6,1
4087,1,3,4,91.6,1
1690,1,3,4,91.6,1
1707,1,3,4,91.6,1
2354,1,3,4,91.6,1
4202,1,3,4,91.6,1
2788,1,3,4,91.6,1
4081,1,3,4,91.6,1
4106,1,3,4,91.6,1
3169,1,3,4,91.6,1
3924,1,3,4,91.6,1
4427,1,3,4,91.6,1
3566,1,3,4,91.6,1
4120,1,3,4,91.6,1
3865,1,3,4,91.6,1
4969,1,3,4,91.6,1
4895,1,3,4,91.6,1
2017,3,2,5,91.6,3
1401,2,3,5,91.6,2
1190,2,3,5,91.6,2
2532,2,3,5,91.6,2
2963,2,3,5,91.6,2
99,2,3,5,91.6,2
1676,2,3,5,91.6,2
230,2,3,5,91.6,2
487,2,3,5,91.6,2
185,2,3,5,91.6,2
1516,2,3,5,91.6,2
247,2,3,5,91.6,2
266,2,3,5,91.6,2
23,2,3,5,91.6,2
456,2,3,5,91.6,2
2341,2,3,5,91.6,2
3129,1,4,5,91.6,1
3996,1,4,5,91.6,1
2558,1,4,5,91.6,1
2063,1,4,5,91.6,1
4259,1,4,5,91.6,1
2828,1,4,5,91.6,1
3282,1,4,5,91.6,1
2347,1,4,5,91.6,1
2960,1,4,5,91.6,1
3347,1,4,5,91.8,1
3449,1,4,5,91.7,1
2303,1,4,5,91.7,1
4549,1,4,5,91.7,1
1530,1,4,5,91.8,1
3277,1,4,5,91.8,1
1208,1,4,5,91.6,1
3105,1,4,5,91.6,1
4014,1,4,5,91.5,1
2827,1,4,5,91.5,1
3261,1,4,5,91.5,1
2033,1,4,5,91.5,1
2098,1,4,5,91.4,1
1052,1,4,5,91.4,1
3043,1,4,5,91.4,1
3301,1,4,5,91.3,1
4490,1,4,5,91.3,1
1882,1,4,5,91.2,1
4395,1,4,5,91.2,1
1832,1,4,5,91.2,1
2984,1,4,5,91.1,1
2744,1,4,5,91.1,1
3249,1,4,5,91.0,1
1827,1,4,5,91.0,1
4726,1,4,5,91.0,1
3676,1,4,5,90.9,1
4197,1,4,5,90.9,1
2865,1,4,5,90.9,1
2733,1,4,5,90.8,1
2577,1,4,5,90.8,1
4093,1,4,5,90.7,1
3452,1,4,5,90.7,1
4273,1,4,5,90.7,1
3175,1,4,5,90.7,1
2177,1,4,5,90.7,1
3295,1,4,5,90.7,1
3266,1,4,5,90.7,1
4611,1,4,5,90.6,1
1640,1,4,5,90.6,1
2932,1,4,5,90.6,1
4660,1,4,5,90.6,1
4096,1,4,5,90.6,1
2457,1,4,5,90.6,1
2380,1,4,5,90.6,1
3968,1,4,5,90.6,1
4183,1,4,5,90.6,1
3377,1,4,5,90.6,1
4455,1,4,5,90.6,1
4510,1,4,5,90.6,1
4482,1,4,5,90.6,1
4145,1,4,5,90.5,1
2911,2,4,6,90.5,2
1108,2,4,6,90.5,2
1913,2,4,6,90.5,2
4126,2,4,6,90.5,2
1089,2,4,6,90.5,2
909,2,4,6,90.5,2
935,2,4,6,90.5,2
1010,2,4,6,90.4,2
3057,2,4,6,90.4,2
1625,2,4,6,90.4,2
1367,2,4,6,90.4,2
1225,2,4,6,90.4,2
330,2,4,6,90.4,2
1468,2,4,6,90.4,2
115,2,4,6,90.4,2
1050,2,4,6,90.4,2
1345,2,4,6,90.4,2
33,2,4,6,90.5,2
491,2,4,6,90.5,2
478,2,4,6,90.5,2
75,2,4,6,90.5,2
942,2,4,6,90.5,2
438,2,4,6,90.5,2
1473,2,4,6,90.5,2
3134,1,5,6,90.5,1
4659,1,5,6,90.5,1
2294,1,5,6,90.5,1
4258,1,5,6,90.5,1
2679,1,5,6,90.5,1
3886,1,5,6,90.5,1
4075,1,5,6,90.5,1
3959,1,5,6,90.5,1
2966,1,5,6,90.5,1
1764,1,5,6,90.5,1
3812,1,5,6,90.5,1
4661,1,5,6,90.5,1
3477,1,5,6,90.5,1
4546,1,5,6,90.5,1
2850,1,5,6,90.5,1
3557,1,5,6,90.5,1
2065,1,5,6,90.5,1
2343,1,5,6,90.5,1
1178,1,5,6,90.5,1
3314,1,5,6,90.6,1
4522,1,5,6,90.6,1
4698,1,5,6,90.6,1
2632,1,5,6,90.6,1
4543,1,5,6,90.4,1
2510,1,5,6,90.4,1
3273,1,5,6,90.4,1
2852,1,5,6,90.4,1
4615,1,5,6,90.4,1
2931,1,5,6,90.4,1
4674,1,5,6,90.4,1
4099,1,5,6,90.4,1
4812,1,5,6,90.4,1
4310,1,5,6,90.4,1
2206,1,5,6,90.4,1
4137,1,5,6,90.4,1
2227,1,5,6,90.4,1
2944,1,5,6,90.4,1
4160,1,5,6,90.4,1
2674,1,5,6,90.4,1
2774,1,5,6,90.4,1
4252,1,5,6,90.4,1
4898,1,5,6,90.4,1
4257,1,5,6,90.4,1
4629,1,5,6,90.4,1
4576,1,5,6,90.4,1
2221,2,5,7,90.4,2
1196,2,5,7,90.4,2
2704,2,5,7,90.4,2
3948,2,5,7,90.4,2
118,2,5,7,90.4,2
1975,2,5,7,90.4,2
367,2,5,7,90.4,2
846,2,5,7,90.4,2
2358,2,5,7,90.4,2
4487,2,5,7,90.4,2
1332,2,5,7,90.4,2
275,2,5,7,90.4,2
3081,2,5,7,90.4,2
463,2,5,7,90.4,2
2525,2,5,7,90.4,2
3483,2,5,7,90.4,2
960,2,5,7,90.4,2
1072,2,5,7,90.4,2
188,2,5,7,90.4,2
1018,2,5,7,90.4,2
14,2,5,7,90.4,2
707,2,5,7,90.4,2
937,2,5,7,90.4,2
317,2,5,7,90.4,2
85,2,5,7,90.4,2
974,2,5,7,90.4,2
349,2,5,7,90.4,2
82,2,5,7,90.4,2
739,2,5,7,90.4,2
1063,2,5,7,90.4,2
3700,1,6,7,90.4,1
3047,1,6,7,90.4,1
4210,1,6,7,90.4,1
4724,1,6,7,90.4,1
3741,1,6,7,90.4,1
2081,1,6,7,90.4,1
4449,1,6,7,90.4,1
3972,1,6,7,90.4,1
4728,1,6,7,90.4,1
3288,1,6,7,90.4,1
3653,1,6,7,90.4,1
4720,1,6,7,90.4,1
2943,1,6,7,90.4,1
2318,1,6,7,90.4,1
4983,1,6,7,90.4,1
4883,1,6,7,90.4,1
4742,1,6,7,90.4,1
4301,1,6,7,90.4,1
4965,1,6,7,90.4,1
2832,1,6,7,90.4,1
3673,1,6,7,90.4,1
3019,1,6,7,90.4,1
4880,1,6,7,90.4,1
3344,1,6,7,90.4,1
4470,1,6,7,90.4,1
4569,1,6,7,90.4,1
2239,1,6,7,90.4,1
4079,1,6,7,90.4,1
2990,1,6,7,90.4,1
4619,1,6,7,90.4,1
3144,1,6,7,90.4,1
2995,1,6,7,90.4,1
4628,1,6,7,90.4,1
4902,1,6,7,90.4,1
2392,3,5,8,90.4,3
3733,2,6,8,90.4,2
2243,2,6,8,90.4,2
3189,2,6,8,90.4,2
3003,2,6,8,90.4,2
1791,2,6,8,90.4,2
1270,2,6,8,90.4,2
1680,2,6,8,90.4,2
4484,2,6,8,90.4,2
2441,2,6,8,90.4,2
1542,2,6,8,90.4,2
2029,2,6,8,90.4,2
3395,2,6,8,90.4,2
1702,2,6,8,90.4,2
409,2,6,8,90.4,2
3046,2,6,8,90.4,2
3713,2,6,8,90.4,2
3011,2,6,8,90.4,2
703,2,6,8,90.4,2
1670,2,6,8,90.4,2
1629,2,6,8,90.4,2
1535,2,6,8,90.4,2
1510,2,6,8,90.5,2
1522,2,6,8,90.5,2
979,2,6,8,90.5,2
424,2,6,8,90.5,2
1725,2,6,8,90.5,2
174,2,6,8,90.5,2
741,2,6,8,90.5,2
415,2,6,8,90.5,2
200,2,6,8,90.5,2
904,2,6,8,90.5,2
863,2,6,8,90.5,2
913,2,6,8,90.5,2
3174,1,7,8,90.5,1
4467,1,7,8,90.6,1
4348,1,7,8,90.6,1
3525,1,7,8,90.6,1
3918,1,7,8,90.6,1
3203,1,7,8,90.6,1
4226,1,7,8,90.6,1
4922,1,7,8,90.6,1
3237,1,7,8,90.6,1
3789,1,7,8,90.6,1
3943,1,7,8,90.6,1
3407,1,7,8,90.6,1
2913,1,7,8,90.6,1
3860,1,7,8,90.5,1
3849,1,7,8,90.5,1
4967,1,7,8,90.5,1
276,3,6,9,90.5,3
511,3,6,9,90.5,3
3386,2,7,9,90.5,2
1272,2,7,9,90.5,2
3008,2,7,9,90.5,2
4016,2,7,9,90.5,2
1061,2,7,9,90.5,2
2512,2,7,9,90.5,2
1098,2,7,9,90.5,2
1959,2,7,9,90.5,2
2368,2,7,9,90.5,2
4911,2,7,9,90.5,2
1361,2,7,9,90.5,2
508,2,7,9,90.5,2
3325,2,7,9,90.5,2
1180,2,7,9,90.5,2
3507,2,7,9,90.5,2
3807,2,7,9,90.5,2
1885,2,7,9,90.5,2
1600,2,7,9,90.5,2
648,2,7,9,90.5,2
3000,2,7,9,90.5,2
2549,2,7,9,90.5,2
1948,2,7,9,90.5,2
1219,2,7,9,90.5,2
323,2,7,9,90.5,2
1153,2,7,9,90.5,2
2813,2,7,9,90.5,2
1324,2,7,9,90.5,2
446,2,7,9,90.5,2
1083,2,7,9,90.5,2
1485,2,7,9,90.5,2
596,2,7,9,90.5,2
661,2,7,9,90.5,2
163,2,7,9,90.5,2
2406,2,7,9,90.5,2
50,2,7,9,90.5,2
146,2,7,9,90.5,2
112,2,7,9,90.5,2
227,2,7,9,90.5,2
646,2,7,9,90.5,2
110,2,7,9,90.5,2
216,2,7,9,90.5,2
1133,2,7,9,90.5,2
4930,2,7,9,90.5,2
957,2,7,9,90.5,2
1528,2,7,9,90.5,2
301,2,7,9,90.5,2
482,2,7,9,90.5,2
797,2,7,9,90.5,2
3441,1,8,9,90.5,1
4632,1,8,9,90.5,1
3963,1,8,9,90.5,1
3502,1,8,9,90.5,1
4815,1,8,9,90.5,1
3760,1,8,9,90.5,1
4665,1,8,9,90.5,1
3530,1,8,9,90.5,1
4392,1,8,9,90.5,1
4332,1,8,9,90.5,1
4481,1,8,9,90.5,1
3975,2,8,10,90.5,2
4460,2,8,10,90.5,2
3328,2,8,10,90.5,2
2067,2,8,10,90.5,2
2413,2,8,10,90.5,2
2786,2,8,10,90.5,2
2727,2,8,10,90.5,2
1550,2,8,10,90.5,2
4792,2,8,10,90.5,2
1854,2,8,10,90.5,2
668,2,8,10,90.5,2
3384,2,8,10,90.5,2
3727,2,8,10,90.5,2
3565,2,8,10,90.5,2
1123,2,8,10,90.5,2
2363,2,8,10,90.5,2
2123,2,8,10,90.5,2
1855,2,8,10,90.5,2
2703,2,8,10,90.5,2
1632,2,8,10,90.5,2
1237,2,8,10,90.5,2
720,2,8,10,90.5,2
1800,2,8,10,90.5,2
884,2,8,10,90.5,2
2226,2,8,10,90.5,2
1034,2,8,10,90.5,2
903,2,8,10,90.5,2
956,2,8,10,90.5,2
1160,2,8,10,90.5,2
2360,2,8,10,90.5,2
894,2,8,10,90.5,2
1768,2,8,10,90.5,2
650,2,8,10,90.5,2
1460,2,8,10,90.5,2
36,2,8,10,90.5,2
4743,1,9,10,90.5,1
4806,1,9,10,90.5,1
4326,1,9,10,90.5,1
3939,1,9,10,90.5,1
3960,1,9,10,90.5,1
4970,1,9,10,90.5,1
3016,3,8,11,90.5,3
620,3,8,11,90.5,3
4089,3,8,11,90.5,3
9,3,8,11,90.5,3
1637,2,9,11,90.5,2
3595,2,9,11,90.5,2
4405,2,9,11,90.5,2
3434,2,9,11,90.5,2
1692,2,9,11,90.5,2
2022,2,9,11,90.5,2
2540,2,9,11,90.5,2
1930,2,9,11,90.5,2
1004,2,9,11,90.5,2
3822,2,9,11,90.5,2
1194,2,9,11,90.5,2
4563,2,9,11,90.5,2
3834,2,9,11,90.5,2
2119,2,9,11,90.5,2
1112,2,9,11,90.5,2
3823,2,9,11,90.5,2
4052,2,9,11,90.5,2
2101,2,9,11,90.5,2
4391,2,9,11,90.5,2
444,2,9,11,90.5,2
1994,2,9,11,90.5,2
3111,2,9,11,90.5,2
3513,2,9,11,90.5,2
1231,2,9,11,90.5,2
1242,2,9,11,90.5,2
1900,2,9,11,90.5,2
1039,2,9,11,90.5,2
1107,2,9,11,90.5,2
329,2,9,11,90.5,2
2710,2,9,11,90.5,2
192,2,9,11,90.5,2
775,2,9,11,90.5,2
3197,2,9,11,90.5,2
656,2,9,11,90.5,2
1045,2,9,11,90.5,2
532,2,9,11,90.5,2
1555,2,9,11,90.5,2
2168,2,9,11,90.5,2
4999,2,9,11,90.5,2
1741,2,9,11,90.5,2
2735,2,9,11,90.5,2
305,2,9,11,90.5,2
1096,2,9,11,90.5,2
1204,2,9,11,90.5,2
309,2,9,11,90.5,2
1780,2,9,11,90.5,2
382,2,9,11,90.5,2
211,2,9,11,90.5,2
1,2,9,11,90.5,2
4330,1,10,11,90.5,1
2369,3,9,12,90.5,3
844,3,9,12,90.5,3
1686,3,9,12,90.5,3
1341,3,9,12,90.5,3
494,3,9,12,90.5,3
183,3,9,12,90.5,3
4763,2,10,12,90.5,2
4064,2,10,12,90.5,2
2522,2,10,12,90.5,2
3797,2,10,12,90.5,2
4237,2,10,12,90.5,2
2834,2,10,12,90.4,2
2338,2,10,12,90.4,2
2505,2,10,12,90.4,2
3219,2,10,12,90.4,2
3443,2,10,12,90.4,2
4413,2,10,12,90.4,2
4476,2,10,12,90.4,2
2128,2,10,12,90.4,2
2794,2,10,12,90.4,2
3348,2,10,12,90.4,2
2997,2,10,12,90.4,2
2205,2,10,12,90.4,2
2264,2,10,12,90.4,2
2012,2,10,12,90.4,2
2563,2,10,12,90.4,2
3499,2,10,12,90.4,2
1198,2,10,12,90.4,2
1249,2,10,12,90.4,2
3268,2,10,12,90.4,2
1920,2,10,12,90.4,2
2802,2,10,12,90.4,2
1008,2,10,12,90.4,2
1979,2,10,12,90.4,2
729,2,10,12,90.4,2
1663,2,10,12,90.4,2
311,2,10,12,90.4,2
175,2,10,12,90.4,2
1328,2,10,12,90.4,2
171,2,10,12,90.4,2
1349,2,10,12,90.4,2
1688,2,10,12,90.4,2
4788,1,11,12,90.5,1
212,3,10,13,90.5,3
345,3,10,13,90.5,3
553,3,10,13,90.5,3
701,3,10,13,90.5,3
2193,2,11,13,90.5,2
4570,2,11,13,90.5,2
3969,2,11,13,90.5,2
1914,2,11,13,90.5,2
2696,2,11,13,90.5,2
2872,2,11,13,90.5,2
1947,2,11,13,90.5,2
1384,2,11,13,90.5,2
3779,2,11,13,90.5,2
4797,2,11,13,90.5,2
4677,2,11,13,90.5,2
2595,2,11,13,90.5,2
1570,2,11,13,90.5,2
3938,2,11,13,90.5,2
4110,2,11,13,90.5,2
4344,2,11,13,90.5,2
875,2,11,13,90.5,2
2062,2,11,13,90.5,2
3842,2,11,13,90.5,2
3716,2,11,13,90.5,2
2778,2,11,13,90.5,2
1403,2,11,13,90.5,2
3125,2,11,13,90.5,2
1415,2,11,13,90.5,2
3776,2,11,13,90.5,2
768,2,11,13,90.5,2
2752,2,11,13,90.5,2
1721,2,11,13,90.5,2
940,2,11,13,90.5,2
3826,2,11,13,90.5,2
833,2,11,13,90.5,2
1809,2,11,13,90.5,2
1792,2,11,13,90.5,2
1568,2,11,13,90.5,2
2233,2,11,13,90.5,2
3575,2,11,13,90.5,2
3480,2,11,13,90.5,2
515,2,11,13,90.5,2
3393,2,11,13,90.5,2
2511,2,11,13,90.5,2
514,2,11,13,90.5,2
3005,2,11,13,90.5,2
753,2,11,13,90.5,2
257,2,11,13,90.5,2
546,2,11,13,90.5,2
3178,3,11,14,90.5,3
1523,3,11,14,90.5,3
4647,3,11,14,90.5,3
1760,3,11,14,90.5,3
414,3,11,14,90.5,3
46,3,11,14,90.5,3
29,3,11,14,90.5,3
1186,3,11,14,90.5,3
2570,2,12,14,90.5,2
4821,2,12,14,90.5,2
3052,2,12,14,90.5,2
3060,2,12,14,90.5,2
3403,2,12,14,90.5,2
4550,2,12,14,90.5,2
4749,2,12,14,90.5,2
2818,2,12,14,90.5,2
3803,2,12,14,90.5,2
4111,2,12,14,90.5,2
3201,2,12,14,90.5,2
4525,2,12,14,90.5,2
3644,2,12,14,90.5,2
2503,2,12,14,90.5,2
3056,2,12,14,90.5,2
4673,2,12,14,90.5,2
2427,2,12,14,90.5,2
1834,2,12,14,90.5,2
4519,2,12,14,90.5,2
3023,2,12,14,90.5,2
3931,2,12,14,90.5,2
1093,2,12,14,90.5,2
2682,2,12,14,90.5,2
4114,2,12,14,90.5,2
1919,2,12,14,90.5,2
344,2,12,14,90.5,2
1666,2,12,14,90.5,2
3488,2,12,14,90.5,2
422,2,12,14,90.5,2
1503,2,12,14,90.5,2
1949,2,12,14,90.5,2
1087,2,12,14,90.5,2
4265,3,12,15,90.5,3
851,3,12,15,90.5,3
2387,3,12,15,90.5,3
3433,3,12,15,90.5,3
1229,3,12,15,90.5,3
684,3,12,15,90.5,3
389,3,12,15,90.5,3
1173,3,12,15,90.5,3
1985,3,12,15,90.5,3
457,3,12,15,90.5,3
634,3,12,15,90.5,3
3200,2,13,15,90.5,2
4401,2,13,15,90.5,2
3041,2,13,15,90.5,2
3630,2,13,15,90.5,2
2454,2,13,15,90.5,2
2287,2,13,15,90.5,2
3183,2,13,15,90.4,2
2277,2,13,15,90.4,2
4035,2,13,15,90.4,2
4918,2,13,15,90.4,2
2592,2,13,15,90.4,2
2135,2,13,15,90.4,2
3915,2,13,15,90.4,2
4236,2,13,15,90.4,2
3107,2,13,15,90.4,2
